Post_ID,User_ID,Timestamp,Post_Content,Likes,Shares,Comments,Sentiment_Score
7963,3486,2024-01-14 16:02:00,This is a sample post about social media trends!,2878,2256,1963,-0.83
7964,9105,2024-02-02 17:11:00,This is a sample post about social media trends!,7982,722,826,-0.29
7965,5845,2024-01-17 16:31:00,This is a sample post about social media trends!,6407,3569,291,0.25
7966,5979,2024-02-24 13:58:00,This is a sample post about social media trends!,8672,3728,2997,-0.75
7967,6484,2024-01-23 06:54:00,This is a sample post about social media trends!,5567,1585,164,0.54
7968,6527,2024-01-24 09:51:00,This is a sample post about social media trends!,1485,4814,1470,0.04
7969,9504,2024-02-09 02:35:00,This is a sample post about social media trends!,587,1427,1318,-0.79
7970,9948,2024-03-08 02:20:00,This is a sample post about social media trends!,4424,3498,2519,-0.96
7971,3213,2024-01-31 23:04:00,This is a sample post about social media trends!,1594,2126,855,0.27
7972,8264,2024-01-14 04:19:00,This is a sample post about social media trends!,6054,929,222,0.66
7973,6319,2024-02-27 10:15:00,This is a sample post about social media trends!,8834,3775,847,-0.46
7974,5659,2024-02-18 01:17:00,This is a sample post about social media trends!,518,4818,2899,-0.76
7975,6287,2024-02-15 13:59:00,This is a sample post about social media trends!,9658,502,2472,0.06
7976,5502,2024-02-17 10:02:00,This is a sample post about social media trends!,4965,2368,335,-0.15
7977,9692,2024-01-26 18:04:00,This is a sample post about social media trends!,8308,3736,1823,0.15
7978,3560,2024-01-25 22:40:00,This is a sample post about social media trends!,3086,328,425,-0.59
7979,5583,2024-02-11 09:05:00,This is a sample post about social media trends!,4594,2023,648,-0.97
7980,6499,2024-01-05 02:17:00,This is a sample post about social media trends!,2834,1654,597,0.71
7981,4658,2024-03-02 20:01:00,This is a sample post about social media trends!,9633,11,126,-0.72
7982,8593,2024-01-19 07:42:00,This is a sample post about social media trends!,596,3697,2863,-0.97
7983,8754,2024-01-27 09:59:00,This is a sample post about social media trends!,5531,4327,1069,0.33
7984,8405,2024-03-08 01:33:00,This is a sample post about social media trends!,5181,4708,1168,0.99
7985,1820,2024-02-22 19:39:00,This is a sample post about social media trends!,5933,4266,989,0.0
7986,7290,2024-02-20 22:39:00,This is a sample post about social media trends!,3421,2452,279,-0.27
7987,2027,2024-03-09 04:35:00,This is a sample post about social media trends!,7513,3837,1217,-0.05
7988,5112,2024-01-27 03:43:00,This is a sample post about social media trends!,1107,4576,2548,0.35
7989,9109,2024-01-18 14:23:00,This is a sample post about social media trends!,4925,4995,2971,0.1
7990,3243,2024-01-22 10:55:00,This is a sample post about social media trends!,7982,941,502,0.38
7991,8826,2024-02-13 06:20:00,This is a sample post about social media trends!,34,4140,1695,-0.5
7992,1942,2024-02-01 13:01:00,This is a sample post about social media trends!,3676,1359,2514,0.01
7993,4081,2024-01-07 22:15:00,This is a sample post about social media trends!,6325,4851,1774,-0.52
7994,4812,2024-02-14 14:23:00,This is a sample post about social media trends!,9741,2168,1801,-0.31
7995,8377,2024-02-20 09:29:00,This is a sample post about social media trends!,9060,3456,417,-0.4
7996,3095,2024-02-11 05:13:00,This is a sample post about social media trends!,3400,2747,2624,0.34
7997,7770,2024-01-28 19:42:00,This is a sample post about social media trends!,5521,3261,496,-0.33
7998,4750,2024-01-06 08:16:00,This is a sample post about social media trends!,255,4575,510,0.75
7999,2899,2024-01-23 11:22:00,This is a sample post about social media trends!,3382,1548,1254,-0.09
8000,9561,2024-01-21 09:31:00,This is a sample post about social media trends!,2735,530,188,0.28
8001,1658,2024-02-26 06:33:00,This is a sample post about social media trends!,1592,3739,2347,-0.47
8002,7793,2024-02-10 22:45:00,This is a sample post about social media trends!,587,4836,883,0.76
8003,3095,2024-03-08 20:56:00,This is a sample post about social media trends!,8780,4247,1508,-0.42
8004,3904,2024-02-07 07:30:00,This is a sample post about social media trends!,2841,981,488,-0.87
8005,2198,2024-01-19 08:35:00,This is a sample post about social media trends!,9025,733,790,0.27
8006,6101,2024-01-25 12:50:00,This is a sample post about social media trends!,7152,596,2182,-0.5
8007,4919,2024-01-12 13:11:00,This is a sample post about social media trends!,2560,3737,1704,-0.96
8008,3529,2024-01-24 23:05:00,This is a sample post about social media trends!,6956,4587,905,-0.07
8009,3916,2024-03-08 12:42:00,This is a sample post about social media trends!,3875,913,1230,-0.8
8010,7592,2024-03-03 06:56:00,This is a sample post about social media trends!,5159,3063,2127,0.98
8011,7452,2024-01-05 02:26:00,This is a sample post about social media trends!,5999,3268,2082,0.88
8012,2240,2024-02-13 03:56:00,This is a sample post about social media trends!,3584,195,705,0.19
8013,1690,2024-02-26 14:31:00,This is a sample post about social media trends!,9452,1002,727,-0.64
8014,9732,2024-02-23 00:30:00,This is a sample post about social media trends!,9229,935,383,-0.37
8015,1300,2024-02-19 13:33:00,This is a sample post about social media trends!,3911,3728,1729,0.64
8016,6523,2024-03-02 19:51:00,This is a sample post about social media trends!,1368,780,545,0.25
8017,7000,2024-02-13 06:02:00,This is a sample post about social media trends!,3403,4938,1316,-0.76
8018,1097,2024-01-17 06:35:00,This is a sample post about social media trends!,6888,1158,2088,-0.41
8019,3144,2024-01-24 14:31:00,This is a sample post about social media trends!,3678,4922,644,0.54
8020,4815,2024-02-05 01:46:00,This is a sample post about social media trends!,1915,4454,2870,0.52
8021,5347,2024-01-03 11:55:00,This is a sample post about social media trends!,3216,1864,2330,0.1
8022,4592,2024-02-11 06:09:00,This is a sample post about social media trends!,4116,2176,1944,0.67
8023,6256,2024-02-23 15:42:00,This is a sample post about social media trends!,8103,3564,1312,0.47
8024,2784,2024-02-20 18:06:00,This is a sample post about social media trends!,726,1154,1649,-0.67
8025,6136,2024-01-23 09:01:00,This is a sample post about social media trends!,1054,3037,723,0.89
8026,5699,2024-01-22 06:58:00,This is a sample post about social media trends!,9581,4820,1806,-0.89
8027,8144,2024-01-20 22:09:00,This is a sample post about social media trends!,9940,4929,414,-0.67
8028,5843,2024-01-20 05:30:00,This is a sample post about social media trends!,3542,1123,2824,-0.79
8029,5419,2024-02-07 04:35:00,This is a sample post about social media trends!,851,2480,2972,0.07
8030,6807,2024-01-20 05:08:00,This is a sample post about social media trends!,976,4953,60,-0.82
8031,7335,2024-01-22 05:34:00,This is a sample post about social media trends!,7953,3878,2908,0.53
8032,3809,2024-01-08 06:23:00,This is a sample post about social media trends!,9647,4571,1066,-0.03
8033,5836,2024-02-20 12:11:00,This is a sample post about social media trends!,2223,1595,1571,-0.22
8034,4923,2024-01-30 14:33:00,This is a sample post about social media trends!,2986,791,2491,-0.37
8035,4382,2024-02-02 16:05:00,This is a sample post about social media trends!,4878,4840,2407,0.46
8036,8336,2024-02-20 08:45:00,This is a sample post about social media trends!,1796,4446,757,-0.58
8037,1753,2024-01-16 11:09:00,This is a sample post about social media trends!,297,1283,420,0.27
8038,2558,2024-02-15 01:36:00,This is a sample post about social media trends!,9795,3617,1457,0.1
8039,5361,2024-02-23 22:41:00,This is a sample post about social media trends!,5609,1533,1284,0.86
8040,8563,2024-01-18 11:01:00,This is a sample post about social media trends!,8958,3098,2570,0.1
8041,9382,2024-02-18 12:47:00,This is a sample post about social media trends!,287,4518,668,0.94
8042,4587,2024-03-01 13:27:00,This is a sample post about social media trends!,5020,782,556,0.7
8043,2672,2024-02-13 20:41:00,This is a sample post about social media trends!,4693,1866,2404,-0.22
8044,8741,2024-01-08 07:02:00,This is a sample post about social media trends!,2993,676,1603,0.78
8045,3578,2024-02-14 19:52:00,This is a sample post about social media trends!,5081,3360,1408,-0.91
8046,9189,2024-02-01 10:42:00,This is a sample post about social media trends!,1372,1770,2345,0.91
8047,6418,2024-01-16 12:51:00,This is a sample post about social media trends!,905,1281,2784,-0.07
8048,4453,2024-01-13 19:12:00,This is a sample post about social media trends!,9716,1569,1452,0.7
8049,2953,2024-01-30 21:57:00,This is a sample post about social media trends!,2501,1279,1866,-0.15
8050,2072,2024-02-04 21:24:00,This is a sample post about social media trends!,2405,685,865,0.48
8051,7590,2024-01-08 19:06:00,This is a sample post about social media trends!,7200,2572,18,-0.73
8052,1715,2024-01-16 19:01:00,This is a sample post about social media trends!,3841,995,469,-0.13
8053,4734,2024-02-28 08:33:00,This is a sample post about social media trends!,3816,1404,1590,0.56
8054,8290,2024-02-11 00:04:00,This is a sample post about social media trends!,747,750,88,0.19
8055,6777,2024-02-28 18:42:00,This is a sample post about social media trends!,8166,1404,2930,0.18
8056,5707,2024-02-28 17:10:00,This is a sample post about social media trends!,8885,882,809,-0.91
8057,8876,2024-02-06 05:07:00,This is a sample post about social media trends!,2049,3193,625,0.92
8058,8648,2024-01-17 23:10:00,This is a sample post about social media trends!,3919,4207,191,-0.52
8059,4305,2024-01-23 12:21:00,This is a sample post about social media trends!,2149,729,1127,-0.65
8060,7933,2024-02-03 17:12:00,This is a sample post about social media trends!,2834,4849,1119,-0.01
8061,7028,2024-02-22 12:47:00,This is a sample post about social media trends!,1467,3864,917,0.24
8062,3358,2024-01-05 16:11:00,This is a sample post about social media trends!,6585,1661,1461,-0.67
8063,2163,2024-02-28 04:17:00,This is a sample post about social media trends!,6666,1637,2004,0.97
8064,1675,2024-01-20 11:22:00,This is a sample post about social media trends!,7921,2299,2087,-0.9
8065,9879,2024-02-06 01:30:00,This is a sample post about social media trends!,3961,1924,2498,0.19
8066,5546,2024-02-11 07:02:00,This is a sample post about social media trends!,2272,2107,2755,0.83
8067,8043,2024-03-03 09:01:00,This is a sample post about social media trends!,8783,2148,564,0.65
8068,6134,2024-03-05 23:07:00,This is a sample post about social media trends!,7929,2775,2433,-0.91
8069,3680,2024-01-12 18:37:00,This is a sample post about social media trends!,7339,1075,828,0.65
8070,5373,2024-01-03 11:45:00,This is a sample post about social media trends!,6774,518,2107,0.92
8071,4800,2024-02-19 13:39:00,This is a sample post about social media trends!,4671,3865,835,0.21
8072,3620,2024-02-17 06:25:00,This is a sample post about social media trends!,673,1703,535,-0.71
8073,6318,2024-01-31 10:12:00,This is a sample post about social media trends!,9745,3805,1621,-0.8
8074,7765,2024-02-28 16:42:00,This is a sample post about social media trends!,6955,3769,79,-0.38
8075,7610,2024-02-03 11:28:00,This is a sample post about social media trends!,4765,768,2596,-0.14
8076,6621,2024-01-22 02:24:00,This is a sample post about social media trends!,5714,264,2995,-0.49
8077,3723,2024-01-22 16:36:00,This is a sample post about social media trends!,8896,4471,1268,-0.98
8078,7798,2024-03-05 11:57:00,This is a sample post about social media trends!,8215,3561,2815,0.72
8079,9760,2024-01-16 09:22:00,This is a sample post about social media trends!,3689,3421,734,0.19
8080,1877,2024-01-21 00:46:00,This is a sample post about social media trends!,1613,2648,2081,0.68
8081,3353,2024-01-01 11:22:00,This is a sample post about social media trends!,8240,2462,533,-0.03
8082,9092,2024-01-16 20:29:00,This is a sample post about social media trends!,5112,1421,654,-0.77
8083,2320,2024-02-13 00:54:00,This is a sample post about social media trends!,4859,1789,2670,0.16
8084,3004,2024-02-13 19:18:00,This is a sample post about social media trends!,7298,1154,1194,-0.6
8085,3134,2024-03-08 15:31:00,This is a sample post about social media trends!,457,2154,1786,0.94
8086,2200,2024-03-09 04:17:00,This is a sample post about social media trends!,5766,1139,1029,0.91
8087,1194,2024-02-09 18:13:00,This is a sample post about social media trends!,4364,2579,70,0.98
8088,2200,2024-02-14 19:37:00,This is a sample post about social media trends!,483,2448,469,0.58
8089,5883,2024-02-07 09:07:00,This is a sample post about social media trends!,7322,1618,667,0.8
8090,2281,2024-01-23 07:39:00,This is a sample post about social media trends!,2855,1980,2926,0.88
8091,3136,2024-02-01 18:54:00,This is a sample post about social media trends!,1821,3705,1587,-0.5
8092,4177,2024-01-20 09:00:00,This is a sample post about social media trends!,5424,4362,1836,0.27
8093,4946,2024-02-09 08:24:00,This is a sample post about social media trends!,7775,3314,71,-0.37
8094,3090,2024-01-30 10:39:00,This is a sample post about social media trends!,839,2691,1695,0.38
8095,4176,2024-02-26 13:30:00,This is a sample post about social media trends!,9448,1334,1556,-0.99
8096,3088,2024-01-14 21:35:00,This is a sample post about social media trends!,9073,268,2665,0.99
8097,7064,2024-02-10 07:42:00,This is a sample post about social media trends!,5428,4054,2495,0.02
8098,2361,2024-02-24 04:38:00,This is a sample post about social media trends!,9007,2356,2942,-0.85
8099,7645,2024-01-13 07:21:00,This is a sample post about social media trends!,2061,4524,2648,-0.41
8100,2030,2024-01-10 04:21:00,This is a sample post about social media trends!,5898,1413,898,-0.32
8101,2598,2024-01-17 14:48:00,This is a sample post about social media trends!,2083,4757,430,0.37
8102,2960,2024-01-29 14:57:00,This is a sample post about social media trends!,2370,3172,1915,-0.6
8103,3922,2024-02-01 22:03:00,This is a sample post about social media trends!,157,1952,1985,-0.2
8104,2273,2024-02-10 21:16:00,This is a sample post about social media trends!,413,2476,291,0.07
8105,3312,2024-01-03 10:50:00,This is a sample post about social media trends!,5328,2712,731,0.6
8106,1001,2024-03-09 00:49:00,This is a sample post about social media trends!,3984,3314,632,-0.01
8107,3708,2024-01-21 13:23:00,This is a sample post about social media trends!,6345,3486,2367,-0.46
8108,1172,2024-02-04 06:51:00,This is a sample post about social media trends!,818,3252,1987,-0.2
